user_id,date,channel,touch_order,is_last_touch,region
16584,2026-03-17 18:00:00,Paid Search,4,True,Region_A
16585,2026-03-17 00:00:00,Paid Search,1,False,Region_A
16585,2026-03-17 06:00:00,Paid Search,2,False,Region_A
16585,2026-03-17 12:00:00,Direct,3,False,Region_A
16585,2026-03-17 18:00:00,Direct,4,True,Region_A
16586,2026-03-17 00:00:00,Influencer,1,False,Region_B
16586,2026-03-17 06:00:00,Referral,2,True,Region_B
16587,2026-03-17 00:00:00,Paid Social,1,False,Region_B
16587,2026-03-17 06:00:00,Influencer,2,True,Region_B
16588,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16588,2026-03-17 06:00:00,Paid Search,2,True,Region_A
16589,2026-03-17 00:00:00,Influencer,1,False,Region_A
16589,2026-03-17 06:00:00,Organic,2,True,Region_A
16590,2026-03-17 00:00:00,Influencer,1,False,Region_A
16590,2026-03-17 06:00:00,Direct,2,True,Region_A
16591,2026-03-17 00:00:00,Organic,1,False,Region_B
16591,2026-03-17 06:00:00,Paid Search,2,False,Region_B
16591,2026-03-17 12:00:00,Paid Social,3,True,Region_B
16592,2026-03-17 00:00:00,Paid Search,1,False,Region_A
16592,2026-03-17 06:00:00,Paid Social,2,True,Region_A
16593,2026-03-17 00:00:00,Referral,1,False,Region_B
16593,2026-03-17 06:00:00,Direct,2,True,Region_B
16594,2026-03-17 00:00:00,Paid Search,1,False,Region_A
16594,2026-03-17 06:00:00,Referral,2,False,Region_A
16594,2026-03-17 12:00:00,Organic,3,True,Region_A
16595,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16595,2026-03-17 06:00:00,Referral,2,False,Region_A
16595,2026-03-17 12:00:00,Influencer,3,False,Region_A
16595,2026-03-17 18:00:00,Paid Search,4,True,Region_A
16596,2026-03-17 00:00:00,Influencer,1,False,Region_B
16596,2026-03-17 06:00:00,Paid Search,2,True,Region_B
16597,2026-03-17 00:00:00,Paid Social,1,False,Region_B
16597,2026-03-17 06:00:00,Paid Search,2,True,Region_B
16598,2026-03-17 00:00:00,Paid Search,1,False,Region_B
16598,2026-03-17 06:00:00,Paid Search,2,True,Region_B
16599,2026-03-17 00:00:00,Influencer,1,False,Region_A
16599,2026-03-17 06:00:00,Organic,2,True,Region_A
16600,2026-03-17 00:00:00,Organic,1,True,Region_B
16601,2026-03-17 00:00:00,Influencer,1,True,Region_B
16602,2026-03-17 00:00:00,Paid Search,1,False,Region_A
16602,2026-03-17 06:00:00,Paid Search,2,True,Region_A
16603,2026-03-17 00:00:00,Paid Social,1,True,Region_B
16604,2026-03-17 00:00:00,Influencer,1,False,Region_A
16604,2026-03-17 06:00:00,Paid Search,2,True,Region_A
16605,2026-03-17 00:00:00,Organic,1,False,Region_A
16605,2026-03-17 06:00:00,Paid Search,2,True,Region_A
16606,2026-03-17 00:00:00,Paid Social,1,False,Region_B
16606,2026-03-17 06:00:00,Organic,2,False,Region_B
16606,2026-03-17 12:00:00,Paid Search,3,True,Region_B
16607,2026-03-17 00:00:00,Influencer,1,False,Region_B
16607,2026-03-17 06:00:00,Influencer,2,True,Region_B
16608,2026-03-17 00:00:00,Paid Social,1,False,Region_B
16608,2026-03-17 06:00:00,Paid Search,2,True,Region_B
16609,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16609,2026-03-17 06:00:00,Paid Social,2,True,Region_A
16610,2026-03-17 00:00:00,Paid Social,1,True,Region_A
16611,2026-03-17 00:00:00,Paid Social,1,True,Region_A
16612,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16612,2026-03-17 06:00:00,Paid Social,2,False,Region_A
16612,2026-03-17 12:00:00,Organic,3,False,Region_A
16612,2026-03-17 18:00:00,Organic,4,True,Region_A
16613,2026-03-17 00:00:00,Influencer,1,False,Region_A
16613,2026-03-17 06:00:00,Paid Search,2,True,Region_A
16614,2026-03-17 00:00:00,Organic,1,False,Region_B
16614,2026-03-17 06:00:00,Referral,2,True,Region_B
16615,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16615,2026-03-17 06:00:00,Direct,2,True,Region_A
16616,2026-03-17 00:00:00,Influencer,1,True,Region_A
16617,2026-03-17 00:00:00,Paid Social,1,True,Region_A
16618,2026-03-17 00:00:00,Paid Social,1,True,Region_B
16619,2026-03-17 00:00:00,Paid Search,1,True,Region_A
16620,2026-03-17 00:00:00,Influencer,1,False,Region_A
16620,2026-03-17 06:00:00,Paid Search,2,True,Region_A
16621,2026-03-17 00:00:00,Influencer,1,False,Region_B
16621,2026-03-17 06:00:00,Paid Search,2,True,Region_B
16622,2026-03-17 00:00:00,Paid Search,1,False,Region_B
16622,2026-03-17 06:00:00,Paid Search,2,True,Region_B
16623,2026-03-17 00:00:00,Influencer,1,False,Region_B
16623,2026-03-17 06:00:00,Organic,2,False,Region_B
16623,2026-03-17 12:00:00,Paid Search,3,False,Region_B
16623,2026-03-17 18:00:00,Paid Social,4,True,Region_B
16624,2026-03-17 00:00:00,Influencer,1,False,Region_A
16624,2026-03-17 06:00:00,Organic,2,False,Region_A
16624,2026-03-17 12:00:00,Direct,3,True,Region_A
16625,2026-03-17 00:00:00,Paid Social,1,False,Region_B
16625,2026-03-17 06:00:00,Direct,2,True,Region_B
16626,2026-03-17 00:00:00,Paid Social,1,True,Region_B
16627,2026-03-17 00:00:00,Influencer,1,True,Region_B
16628,2026-03-17 00:00:00,Direct,1,False,Region_B
16628,2026-03-17 06:00:00,Referral,2,False,Region_B
16628,2026-03-17 12:00:00,Referral,3,False,Region_B
16628,2026-03-17 18:00:00,Direct,4,True,Region_B
16629,2026-03-17 00:00:00,Influencer,1,False,Region_A
16629,2026-03-17 06:00:00,Organic,2,True,Region_A
16630,2026-03-17 00:00:00,Paid Social,1,False,Region_B
16630,2026-03-17 06:00:00,Paid Search,2,True,Region_B
16631,2026-03-17 00:00:00,Referral,1,False,Region_A
16631,2026-03-17 06:00:00,Paid Search,2,True,Region_A
16632,2026-03-17 00:00:00,Paid Social,1,False,Region_B
16632,2026-03-17 06:00:00,Referral,2,True,Region_B
16633,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16633,2026-03-17 06:00:00,Referral,2,False,Region_A
16633,2026-03-17 12:00:00,Paid Search,3,True,Region_A
16634,2026-03-17 00:00:00,Organic,1,True,Region_A
16635,2026-03-17 00:00:00,Influencer,1,False,Region_B
16635,2026-03-17 06:00:00,Paid Search,2,True,Region_B
16636,2026-03-17 00:00:00,Paid Search,1,True,Region_B
16637,2026-03-17 00:00:00,Organic,1,True,Region_B
16638,2026-03-17 00:00:00,Paid Search,1,True,Region_B
16639,2026-03-17 00:00:00,Paid Search,1,False,Region_A
16639,2026-03-17 06:00:00,Direct,2,False,Region_A
16639,2026-03-17 12:00:00,Paid Social,3,True,Region_A
16640,2026-03-17 00:00:00,Paid Social,1,True,Region_A
16641,2026-03-17 00:00:00,Influencer,1,False,Region_A
16641,2026-03-17 06:00:00,Paid Search,2,True,Region_A
16642,2026-03-17 00:00:00,Referral,1,False,Region_B
16642,2026-03-17 06:00:00,Influencer,2,True,Region_B
16643,2026-03-17 00:00:00,Paid Social,1,True,Region_A
16644,2026-03-17 00:00:00,Paid Search,1,False,Region_B
16644,2026-03-17 06:00:00,Paid Search,2,False,Region_B
16644,2026-03-17 12:00:00,Direct,3,True,Region_B
16645,2026-03-17 00:00:00,Influencer,1,True,Region_B
16646,2026-03-17 00:00:00,Paid Social,1,False,Region_B
16646,2026-03-17 06:00:00,Direct,2,False,Region_B
16646,2026-03-17 12:00:00,Paid Search,3,True,Region_B
16647,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16647,2026-03-17 06:00:00,Influencer,2,False,Region_A
16647,2026-03-17 12:00:00,Referral,3,False,Region_A
16647,2026-03-17 18:00:00,Referral,4,True,Region_A
16648,2026-03-17 00:00:00,Paid Social,1,False,Region_B
16648,2026-03-17 06:00:00,Referral,2,False,Region_B
16648,2026-03-17 12:00:00,Paid Social,3,True,Region_B
16649,2026-03-17 00:00:00,Influencer,1,False,Region_B
16649,2026-03-17 06:00:00,Direct,2,True,Region_B
16650,2026-03-17 00:00:00,Paid Social,1,False,Region_B
16650,2026-03-17 06:00:00,Direct,2,True,Region_B
16651,2026-03-17 00:00:00,Influencer,1,True,Region_A
16652,2026-03-17 00:00:00,Direct,1,True,Region_B
16653,2026-03-17 00:00:00,Influencer,1,True,Region_B
16654,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16654,2026-03-17 06:00:00,Direct,2,False,Region_A
16654,2026-03-17 12:00:00,Direct,3,False,Region_A
16654,2026-03-17 18:00:00,Direct,4,True,Region_A
16655,2026-03-17 00:00:00,Paid Search,1,True,Region_B
16656,2026-03-17 00:00:00,Influencer,1,False,Region_A
16656,2026-03-17 06:00:00,Paid Search,2,True,Region_A
16657,2026-03-17 00:00:00,Organic,1,False,Region_B
16657,2026-03-17 06:00:00,Influencer,2,False,Region_B
16657,2026-03-17 12:00:00,Paid Search,3,True,Region_B
16658,2026-03-17 00:00:00,Referral,1,False,Region_B
16658,2026-03-17 06:00:00,Paid Social,2,True,Region_B
16659,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16659,2026-03-17 06:00:00,Influencer,2,True,Region_A
16660,2026-03-17 00:00:00,Influencer,1,False,Region_A
16660,2026-03-17 06:00:00,Paid Search,2,True,Region_A
16661,2026-03-17 00:00:00,Paid Search,1,True,Region_B
16662,2026-03-17 00:00:00,Paid Social,1,True,Region_A
16663,2026-03-17 00:00:00,Paid Search,1,True,Region_A
16664,2026-03-17 00:00:00,Influencer,1,False,Region_A
16664,2026-03-17 06:00:00,Referral,2,True,Region_A
16665,2026-03-17 00:00:00,Paid Social,1,False,Region_B
16665,2026-03-17 06:00:00,Paid Search,2,True,Region_B
16666,2026-03-17 00:00:00,Paid Social,1,True,Region_A
16667,2026-03-17 00:00:00,Influencer,1,True,Region_A
16668,2026-03-17 00:00:00,Referral,1,False,Region_B
16668,2026-03-17 06:00:00,Paid Search,2,False,Region_B
16668,2026-03-17 12:00:00,Paid Search,3,True,Region_B
16669,2026-03-17 00:00:00,Influencer,1,False,Region_B
16669,2026-03-17 06:00:00,Influencer,2,False,Region_B
16669,2026-03-17 12:00:00,Direct,3,True,Region_B
16670,2026-03-17 00:00:00,Paid Search,1,False,Region_A
16670,2026-03-17 06:00:00,Paid Social,2,True,Region_A
16671,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16671,2026-03-17 06:00:00,Influencer,2,False,Region_A
16671,2026-03-17 12:00:00,Influencer,3,True,Region_A
16672,2026-03-17 00:00:00,Paid Social,1,False,Region_B
16672,2026-03-17 06:00:00,Paid Search,2,True,Region_B
16673,2026-03-17 00:00:00,Influencer,1,True,Region_A
16674,2026-03-17 00:00:00,Influencer,1,True,Region_A
16675,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16675,2026-03-17 06:00:00,Paid Search,2,True,Region_A
16676,2026-03-17 00:00:00,Referral,1,True,Region_A
16677,2026-03-17 00:00:00,Paid Search,1,False,Region_A
16677,2026-03-17 06:00:00,Influencer,2,False,Region_A
16677,2026-03-17 12:00:00,Referral,3,True,Region_A
16678,2026-03-17 00:00:00,Influencer,1,False,Region_A
16678,2026-03-17 06:00:00,Referral,2,True,Region_A
16679,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16679,2026-03-17 06:00:00,Paid Search,2,True,Region_A
16680,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16680,2026-03-17 06:00:00,Direct,2,False,Region_A
16680,2026-03-17 12:00:00,Referral,3,False,Region_A
16680,2026-03-17 18:00:00,Paid Search,4,True,Region_A
16681,2026-03-17 00:00:00,Influencer,1,True,Region_A
16682,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16682,2026-03-17 06:00:00,Direct,2,False,Region_A
16682,2026-03-17 12:00:00,Paid Search,3,True,Region_A
16683,2026-03-17 00:00:00,Paid Social,1,False,Region_B
16683,2026-03-17 06:00:00,Paid Search,2,False,Region_B
16683,2026-03-17 12:00:00,Paid Social,3,True,Region_B
16684,2026-03-17 00:00:00,Paid Social,1,True,Region_A
16685,2026-03-17 00:00:00,Influencer,1,False,Region_B
16685,2026-03-17 06:00:00,Direct,2,True,Region_B
16686,2026-03-17 00:00:00,Paid Social,1,False,Region_B
16686,2026-03-17 06:00:00,Influencer,2,True,Region_B
16687,2026-03-17 00:00:00,Influencer,1,True,Region_B
16688,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16688,2026-03-17 06:00:00,Paid Search,2,False,Region_A
16688,2026-03-17 12:00:00,Paid Social,3,False,Region_A
16688,2026-03-17 18:00:00,Paid Social,4,True,Region_A
16689,2026-03-17 00:00:00,Influencer,1,False,Region_A
16689,2026-03-17 06:00:00,Direct,2,False,Region_A
16689,2026-03-17 12:00:00,Paid Search,3,False,Region_A
16689,2026-03-17 18:00:00,Influencer,4,True,Region_A
16690,2026-03-17 00:00:00,Organic,1,False,Region_A
16690,2026-03-17 06:00:00,Paid Search,2,True,Region_A
16691,2026-03-17 00:00:00,Paid Search,1,False,Region_A
16691,2026-03-17 06:00:00,Organic,2,True,Region_A
16692,2026-03-17 00:00:00,Direct,1,True,Region_A
16693,2026-03-17 00:00:00,Direct,1,False,Region_A
16693,2026-03-17 06:00:00,Direct,2,False,Region_A
16693,2026-03-17 12:00:00,Paid Search,3,False,Region_A
16693,2026-03-17 18:00:00,Paid Search,4,True,Region_A
16694,2026-03-17 00:00:00,Influencer,1,False,Region_B
16694,2026-03-17 06:00:00,Influencer,2,False,Region_B
16694,2026-03-17 12:00:00,Referral,3,True,Region_B
16695,2026-03-17 00:00:00,Influencer,1,False,Region_B
16695,2026-03-17 06:00:00,Organic,2,True,Region_B
16696,2026-03-17 00:00:00,Influencer,1,True,Region_B
16697,2026-03-17 00:00:00,Referral,1,False,Region_A
16697,2026-03-17 06:00:00,Paid Search,2,True,Region_A
16698,2026-03-17 00:00:00,Paid Search,1,True,Region_B
16699,2026-03-17 00:00:00,Paid Search,1,False,Region_B
16699,2026-03-17 06:00:00,Organic,2,False,Region_B
16699,2026-03-17 12:00:00,Direct,3,False,Region_B
16699,2026-03-17 18:00:00,Direct,4,True,Region_B
16700,2026-03-17 00:00:00,Paid Search,1,False,Region_A
16700,2026-03-17 06:00:00,Paid Social,2,False,Region_A
16700,2026-03-17 12:00:00,Paid Social,3,True,Region_A
16701,2026-03-17 00:00:00,Organic,1,False,Region_B
16701,2026-03-17 06:00:00,Organic,2,True,Region_B
16702,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16702,2026-03-17 06:00:00,Paid Search,2,True,Region_A
16703,2026-03-17 00:00:00,Paid Search,1,False,Region_A
16703,2026-03-17 06:00:00,Influencer,2,False,Region_A
16703,2026-03-17 12:00:00,Paid Social,3,True,Region_A
16704,2026-03-17 00:00:00,Paid Search,1,True,Region_B
16705,2026-03-17 00:00:00,Influencer,1,False,Region_A
16705,2026-03-17 06:00:00,Referral,2,False,Region_A
16705,2026-03-17 12:00:00,Paid Search,3,False,Region_A
16705,2026-03-17 18:00:00,Referral,4,True,Region_A
16706,2026-03-17 00:00:00,Paid Social,1,False,Region_B
16706,2026-03-17 06:00:00,Paid Search,2,True,Region_B
16707,2026-03-17 00:00:00,Influencer,1,False,Region_A
16707,2026-03-17 06:00:00,Direct,2,False,Region_A
16707,2026-03-17 12:00:00,Influencer,3,False,Region_A
16707,2026-03-17 18:00:00,Direct,4,True,Region_A
16708,2026-03-17 00:00:00,Paid Social,1,True,Region_B
16709,2026-03-17 00:00:00,Referral,1,False,Region_A
16709,2026-03-17 06:00:00,Paid Social,2,False,Region_A
16709,2026-03-17 12:00:00,Referral,3,False,Region_A
16709,2026-03-17 18:00:00,Organic,4,True,Region_A
16710,2026-03-17 00:00:00,Paid Social,1,True,Region_A
16711,2026-03-17 00:00:00,Paid Social,1,False,Region_B
16711,2026-03-17 06:00:00,Paid Social,2,False,Region_B
16711,2026-03-17 12:00:00,Paid Search,3,True,Region_B
16712,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16712,2026-03-17 06:00:00,Direct,2,True,Region_A
16713,2026-03-17 00:00:00,Influencer,1,False,Region_B
16713,2026-03-17 06:00:00,Referral,2,False,Region_B
16713,2026-03-17 12:00:00,Direct,3,True,Region_B
16714,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16714,2026-03-17 06:00:00,Paid Search,2,True,Region_A
16715,2026-03-17 00:00:00,Paid Social,1,False,Region_B
16715,2026-03-17 06:00:00,Paid Search,2,True,Region_B
16716,2026-03-17 00:00:00,Organic,1,False,Region_A
16716,2026-03-17 06:00:00,Paid Search,2,True,Region_A
16717,2026-03-17 00:00:00,Paid Search,1,False,Region_B
16717,2026-03-17 06:00:00,Direct,2,True,Region_B
16718,2026-03-17 00:00:00,Influencer,1,True,Region_A
16719,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16719,2026-03-17 06:00:00,Paid Social,2,True,Region_A
16720,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16720,2026-03-17 06:00:00,Direct,2,False,Region_A
16720,2026-03-17 12:00:00,Paid Search,3,True,Region_A
16721,2026-03-17 00:00:00,Influencer,1,False,Region_B
16721,2026-03-17 06:00:00,Paid Social,2,True,Region_B
16722,2026-03-17 00:00:00,Influencer,1,True,Region_A
16723,2026-03-17 00:00:00,Direct,1,True,Region_A
16724,2026-03-17 00:00:00,Referral,1,False,Region_A
16724,2026-03-17 06:00:00,Paid Search,2,False,Region_A
16724,2026-03-17 12:00:00,Referral,3,True,Region_A
16725,2026-03-17 00:00:00,Paid Social,1,False,Region_A
16725,2026-03-17 06:00:00,Paid Search,2,False,Region_A
16725,2026-03-17 12:00:00,Paid Social,3,False,Region_A
16725,2026-03-17 18:00:00,Referral,4,True,Region_A
16726,2026-03-18 00:00:00,Influencer,1,False,Region_B
16726,2026-03-18 06:00:00,Referral,2,True,Region_B
16727,2026-03-18 00:00:00,Organic,1,False,Region_A
16727,2026-03-18 06:00:00,Paid Search,2,False,Region_A
16727,2026-03-18 12:00:00,Paid Social,3,True,Region_A
16728,2026-03-18 00:00:00,Paid Social,1,False,Region_A
16728,2026-03-18 06:00:00,Direct,2,True,Region_A
16729,2026-03-18 00:00:00,Paid Social,1,True,Region_A
16730,2026-03-18 00:00:00,Paid Social,1,False,Region_A
16730,2026-03-18 06:00:00,Direct,2,True,Region_A
16731,2026-03-18 00:00:00,Paid Social,1,False,Region_A
16731,2026-03-18 06:00:00,Referral,2,True,Region_A
16732,2026-03-18 00:00:00,Influencer,1,False,Region_A
16732,2026-03-18 06:00:00,Influencer,2,True,Region_A
16733,2026-03-18 00:00:00,Paid Social,1,False,Region_B
16733,2026-03-18 06:00:00,Paid Search,2,True,Region_B
16734,2026-03-18 00:00:00,Influencer,1,True,Region_A
16735,2026-03-18 00:00:00,Paid Social,1,False,Region_B
16735,2026-03-18 06:00:00,Direct,2,True,Region_B
16736,2026-03-18 00:00:00,Paid Social,1,False,Region_A
16736,2026-03-18 06:00:00,Referral,2,False,Region_A
16736,2026-03-18 12:00:00,Influencer,3,False,Region_A
16736,2026-03-18 18:00:00,Influencer,4,True,Region_A
16737,2026-03-18 00:00:00,Paid Social,1,False,Region_B
16737,2026-03-18 06:00:00,Paid Search,2,False,Region_B
16737,2026-03-18 12:00:00,Referral,3,True,Region_B
16738,2026-03-18 00:00:00,Paid Social,1,False,Region_B
16738,2026-03-18 06:00:00,Paid Social,2,True,Region_B
16739,2026-03-18 00:00:00,Influencer,1,True,Region_A
16740,2026-03-18 00:00:00,Influencer,1,False,Region_B
16740,2026-03-18 06:00:00,Referral,2,True,Region_B
16741,2026-03-18 00:00:00,Paid Social,1,False,Region_A
16741,2026-03-18 06:00:00,Organic,2,False,Region_A
16741,2026-03-18 12:00:00,Referral,3,False,Region_A
16741,2026-03-18 18:00:00,Referral,4,True,Region_A
16742,2026-03-18 00:00:00,Influencer,1,False,Region_A
16742,2026-03-18 06:00:00,Referral,2,True,Region_A
16743,2026-03-18 00:00:00,Paid Social,1,True,Region_B
16744,2026-03-18 00:00:00,Paid Search,1,False,Region_B
16744,2026-03-18 06:00:00,Paid Social,2,True,Region_B
16745,2026-03-18 00:00:00,Paid Social,1,True,Region_B
16746,2026-03-18 00:00:00,Influencer,1,True,Region_A
16747,2026-03-18 00:00:00,Paid Search,1,False,Region_B
16747,2026-03-18 06:00:00,Paid Search,2,True,Region_B
16748,2026-03-18 00:00:00,Influencer,1,True,Region_A
16749,2026-03-18 00:00:00,Paid Search,1,False,Region_B
16749,2026-03-18 06:00:00,Influencer,2,False,Region_B
16749,2026-03-18 12:00:00,Direct,3,True,Region_B
16750,2026-03-18 00:00:00,Influencer,1,False,Region_B
16750,2026-03-18 06:00:00,Organic,2,True,Region_B
16751,2026-03-18 00:00:00,Influencer,1,True,Region_A
16752,2026-03-18 00:00:00,Paid Social,1,False,Region_B
16752,2026-03-18 06:00:00,Paid Social,2,True,Region_B
16753,2026-03-18 00:00:00,Paid Social,1,True,Region_B
16754,2026-03-18 00:00:00,Paid Social,1,False,Region_A
16754,2026-03-18 06:00:00,Organic,2,False,Region_A
16754,2026-03-18 12:00:00,Paid Search,3,True,Region_A
16755,2026-03-18 00:00:00,Paid Social,1,True,Region_A
16756,2026-03-18 00:00:00,Paid Search,1,True,Region_B
16757,2026-03-18 00:00:00,Referral,1,True,Region_B
16758,2026-03-18 00:00:00,Paid Search,1,True,Region_B
16759,2026-03-18 00:00:00,Paid Social,1,False,Region_B
16759,2026-03-18 06:00:00,Direct,2,True,Region_B
16760,2026-03-18 00:00:00,Paid Social,1,False,Region_A
16760,2026-03-18 06:00:00,Organic,2,False,Region_A
16760,2026-03-18 12:00:00,Paid Search,3,True,Region_A
16761,2026-03-18 00:00:00,Paid Social,1,True,Region_B
16762,2026-03-18 00:00:00,Influencer,1,False,Region_A
16762,2026-03-18 06:00:00,Direct,2,False,Region_A
16762,2026-03-18 12:00:00,Influencer,3,True,Region_A
16763,2026-03-18 00:00:00,Paid Social,1,True,Region_A
16764,2026-03-18 00:00:00,Paid Search,1,False,Region_A
16764,2026-03-18 06:00:00,Direct,2,False,Region_A
16764,2026-03-18 12:00:00,Referral,3,False,Region_A
16764,2026-03-18 18:00:00,Direct,4,True,Region_A
16765,2026-03-18 00:00:00,Influencer,1,True,Region_A
16766,2026-03-18 00:00:00,Paid Social,1,False,Region_A
16766,2026-03-18 06:00:00,Paid Search,2,True,Region_A
16767,2026-03-18 00:00:00,Influencer,1,True,Region_B
16768,2026-03-18 00:00:00,Paid Search,1,False,Region_B
16768,2026-03-18 06:00:00,Paid Search,2,False,Region_B
16768,2026-03-18 12:00:00,Referral,3,False,Region_B
16768,2026-03-18 18:00:00,Paid Social,4,True,Region_B
16769,2026-03-18 00:00:00,Paid Social,1,True,Region_B
16770,2026-03-18 00:00:00,Referral,1,True,Region_B
16771,2026-03-18 00:00:00,Influencer,1,False,Region_B
16771,2026-03-18 06:00:00,Organic,2,False,Region_B
16771,2026-03-18 12:00:00,Influencer,3,True,Region_B
16772,2026-03-18 00:00:00,Paid Social,1,False,Region_B
16772,2026-03-18 06:00:00,Paid Search,2,True,Region_B
16773,2026-03-18 00:00:00,Influencer,1,False,Region_A
16773,2026-03-18 06:00:00,Influencer,2,False,Region_A
16773,2026-03-18 12:00:00,Paid Search,3,False,Region_A
16773,2026-03-18 18:00:00,Paid Social,4,True,Region_A
16774,2026-03-18 00:00:00,Paid Social,1,True,Region_A
16775,2026-03-18 00:00:00,Paid Social,1,False,Region_B
16775,2026-03-18 06:00:00,Influencer,2,False,Region_B
16775,2026-03-18 12:00:00,Paid Search,3,True,Region_B
16776,2026-03-18 00:00:00,Paid Social,1,True,Region_B
16777,2026-03-18 00:00:00,Direct,1,False,Region_B
16777,2026-03-18 06:00:00,Paid Search,2,True,Region_B
16778,2026-03-18 00:00:00,Paid Social,1,True,Region_B
16779,2026-03-18 00:00:00,Paid Social,1,True,Region_B
16780,2026-03-18 00:00:00,Influencer,1,False,Region_B
16780,2026-03-18 06:00:00,Direct,2,True,Region_B
16781,2026-03-18 00:00:00,Paid Social,1,False,Region_A
16781,2026-03-18 06:00:00,Paid Social,2,False,Region_A
16781,2026-03-18 12:00:00,Organic,3,True,Region_A
16782,2026-03-18 00:00:00,Paid Search,1,True,Region_A
16783,2026-03-18 00:00:00,Influencer,1,True,Region_A
16784,2026-03-18 00:00:00,Influencer,1,True,Region_B
16785,2026-03-18 00:00:00,Paid Social,1,True,Region_A
16786,2026-03-18 00:00:00,Referral,1,False,Region_B
16786,2026-03-18 06:00:00,Paid Search,2,True,Region_B
16787,2026-03-18 00:00:00,Paid Search,1,False,Region_B
16787,2026-03-18 06:00:00,Referral,2,False,Region_B
16787,2026-03-18 12:00:00,Direct,3,True,Region_B
16788,2026-03-18 00:00:00,Organic,1,False,Region_A
16788,2026-03-18 06:00:00,Paid Search,2,True,Region_A
16789,2026-03-18 00:00:00,Influencer,1,False,Region_B
16789,2026-03-18 06:00:00,Influencer,2,False,Region_B
16789,2026-03-18 12:00:00,Direct,3,False,Region_B
16789,2026-03-18 18:00:00,Paid Search,4,True,Region_B
16790,2026-03-18 00:00:00,Organic,1,True,Region_A
16791,2026-03-18 00:00:00,Paid Search,1,False,Region_B
16791,2026-03-18 06:00:00,Paid Search,2,False,Region_B
16791,2026-03-18 12:00:00,Organic,3,False,Region_B
16791,2026-03-18 18:00:00,Direct,4,True,Region_B
16792,2026-03-18 00:00:00,Paid Social,1,True,Region_A
16793,2026-03-18 00:00:00,Influencer,1,False,Region_A
16793,2026-03-18 06:00:00,Paid Search,2,True,Region_A
16794,2026-03-18 00:00:00,Organic,1,False,Region_B
16794,2026-03-18 06:00:00,Paid Search,2,True,Region_B
16795,2026-03-18 00:00:00,Referral,1,False,Region_B
16795,2026-03-18 06:00:00,Organic,2,True,Region_B
16796,2026-03-18 00:00:00,Paid Social,1,True,Region_A
16797,2026-03-18 00:00:00,Paid Social,1,False,Region_A
16797,2026-03-18 06:00:00,Direct,2,True,Region_A
16798,2026-03-18 00:00:00,Influencer,1,True,Region_A
16799,2026-03-18 00:00:00,Paid Social,1,False,Region_A
16799,2026-03-18 06:00:00,Paid Social,2,False,Region_A
16799,2026-03-18 12:00:00,Referral,3,True,Region_A
16800,2026-03-18 00:00:00,Influencer,1,True,Region_B
16801,2026-03-18 00:00:00,Paid Social,1,True,Region_B
16802,2026-03-18 00:00:00,Paid Social,1,False,Region_B
16802,2026-03-18 06:00:00,Organic,2,False,Region_B
16802,2026-03-18 12:00:00,Paid Social,3,False,Region_B
16802,2026-03-18 18:00:00,Paid Search,4,True,Region_B
16803,2026-03-18 00:00:00,Influencer,1,False,Region_B
16803,2026-03-18 06:00:00,Influencer,2,False,Region_B
16803,2026-03-18 12:00:00,Paid Search,3,True,Region_B
16804,2026-03-18 00:00:00,Paid Social,1,False,Region_B
16804,2026-03-18 06:00:00,Direct,2,False,Region_B
16804,2026-03-18 12:00:00,Referral,3,True,Region_B
16805,2026-03-18 00:00:00,Paid Social,1,False,Region_A
16805,2026-03-18 06:00:00,Paid Search,2,True,Region_A
16806,2026-03-18 00:00:00,Influencer,1,True,Region_B
16807,2026-03-18 00:00:00,Paid Social,1,False,Region_A
16807,2026-03-18 06:00:00,Organic,2,False,Region_A
16807,2026-03-18 12:00:00,Paid Search,3,True,Region_A
16808,2026-03-18 00:00:00,Direct,1,False,Region_B
16808,2026-03-18 06:00:00,Direct,2,False,Region_B
16808,2026-03-18 12:00:00,Paid Search,3,True,Region_B
16809,2026-03-18 00:00:00,Influencer,1,False,Region_A
16809,2026-03-18 06:00:00,Influencer,2,False,Region_A
16809,2026-03-18 12:00:00,Paid Search,3,False,Region_A
